Unit;LoC;NOC;CBO;DIT;RFC;WMC;LCOM;LCOM2;LCOM3;NoA;NoPA;NoM;NoPM;NoI;Ca;Ce;CCC;LMLoC;LPL;TLoC;CLoC;FLoC;ECC;FCC;HCC;TCC;RCo;SCo;HCo;NoR;NoS;NoH;TFC;NoCA;NoCI;NoCRN;NoDR;NoEH;NoGH;NoGS;NoNPB;NoOC;NoOCA;NoSF;NoSKS
org.apache.cassandra.dht.Token$KeyBound;63.0;0.0;11.0;2.0;15.0;22.0;10.0;0.5;0.5833333333333334;2.0;1.0;7.0;7.0;14.0;4.0;13.0;29.0;12.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy;180.0;0.0;52.0;2.0;41.0;37.0;38.0;0.9090909090909091;1.0;5.0;0.0;11.0;8.0;61.0;5.0;55.0;48.0;50.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.io.sstable.SSTableReader$Operator$GreaterThan;2.0;0.0;5.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.CFDefinition$NonCompositeBuilder;49.0;0.0;17.0;1.0;7.0;7.0;5.0;0.41666666666666663;0.5;2.0;0.0;6.0;6.0;2.0;0.0;0.0;13.0;7.0;3.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;1.0;1.0;0.0;3.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.net.OutboundTcpConnectionPool;93.0;0.0;21.0;1.0;22.0;31.0;10.0;0.6333333333333333;0.76;5.0;2.0;6.0;2.0;37.0;6.0;35.0;37.0;19.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.service.EmbeddedCassandraService;10.0;0.0;7.0;1.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;3.0;1.0;6.0;1.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.utils.UUIDGen;206.0;0.0;31.0;1.0;41.0;24.0;96.0;0.8777777777777778;0.9404761904761905;6.0;0.0;15.0;8.0;44.0;50.0;29.0;42.0;14.0;2.0;1.0;1.0;0.0;8.0;0.0;1.0;2.0;2.0;1.0;1.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
org.apache.cassandra.tools.BulkLoader$LoaderOptions;161.0;0.0;28.0;1.0;29.0;16.0;11.0;0.8333333333333334;1.0;8.0;8.0;6.0;4.0;71.0;0.0;0.0;22.0;95.0;2.0;92.0;4.0;0.0;22.0;0.0;4.0;18.0;0.0;0.0;2.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.compaction.LazilyCompactedRow;184.0;0.0;42.0;2.0;35.0;14.0;21.0;0.7777777777777778;0.875;11.0;0.0;9.0;8.0;65.0;0.0;0.0;30.0;28.0;1.0;4.0;2.0;0.0;7.0;0.0;2.0;2.0;1.0;1.0;1.0;2.0;1.0;2.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0
org.apache.cassandra.locator.AbstractNetworkTopologySnitch;41.0;6.0;6.0;2.0;6.0;19.0;0.0;1.0;0.0;0.0;0.0;3.0;3.0;19.0;7.0;6.0;22.0;22.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.tools.BulkLoader$ProgressIndicator;62.0;0.0;21.0;1.0;15.0;6.0;2.0;0.5833333333333333;0.875;4.0;0.0;3.0;2.0;30.0;2.0;26.0;9.0;38.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.ColumnIdentifier;48.0;0.0;12.0;1.0;7.0;6.0;3.0;0.5;0.6666666666666666;2.0;1.0;4.0;4.0;8.0;130.0;28.0;10.0;5.0;1.0;2.0;1.0;0.0;3.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
org.apache.cassandra.service.RowRepairResolver;145.0;0.0;51.0;2.0;37.0;25.0;13.0;0.75;0.9;2.0;1.0;6.0;5.0;52.0;0.0;0.0;31.0;44.0;5.0;4.0;1.0;0.0;7.0;0.0;1.0;1.0;2.0;2.0;1.0;3.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
org.apache.cassandra.db.marshal.DynamicCompositeType;290.0;0.0;41.0;3.0;32.0;38.0;35.0;0.8;0.8888888888888888;3.0;0.0;10.0;4.0;65.0;4.0;43.0;58.0;29.0;3.0;37.0;6.0;0.0;36.0;0.0;6.0;14.0;4.0;2.0;3.0;14.0;2.0;6.0;8.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.marshal.AsciiType;47.0;0.0;16.0;2.0;14.0;8.0;12.0;0.5;0.6;1.0;1.0;6.0;6.0;11.0;13.0;29.0;14.0;9.0;2.0;1.0;1.0;0.0;6.0;0.0;1.0;2.0;1.0;1.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.ColumnSerializer$CorruptColumnException;5.0;0.0;3.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.io.sstable.IndexHelper;177.0;0.0;34.0;1.0;24.0;17.0;0.0;1.0;0.0;0.0;0.0;7.0;7.0;36.0;0.0;0.0;26.0;19.0;4.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;5.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql.AbstractModification;91.0;0.0;16.0;1.0;10.0;7.0;34.0;0.873015873015873;0.9821428571428572;7.0;1.0;9.0;9.0;7.0;0.0;0.0;16.0;2.0;4.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.io.sstable.SSTableLoader;254.0;0.0;62.0;1.0;38.0;20.0;4.0;0.5625;0.75;4.0;0.0;4.0;2.0;73.0;6.0;57.0;35.0;42.0;1.0;1.0;1.0;0.0;6.0;0.0;1.0;1.0;2.0;1.0;1.0;2.0;2.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
org.apache.cassandra.gms.GossipDigestAckMessageSerializer;20.0;0.0;19.0;1.0;8.0;1.0;0.0;1.0;0.0;0.0;0.0;3.0;3.0;7.0;0.0;0.0;4.0;5.0;3.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;2.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.locator.Ec2MultiRegionSnitch;72.0;0.0;22.0;4.0;23.0;5.0;28.0;0.9375;1.0714285714285714;4.0;0.0;8.0;7.0;27.0;1.0;19.0;13.0;13.0;3.0;3.0;1.0;0.0;2.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
org.apache.cassandra.gms.VersionedValue$VersionedValueSerializer;18.0;0.0;12.0;1.0;7.0;1.0;0.0;1.0;0.0;0.0;0.0;3.0;3.0;5.0;2.0;14.0;4.0;4.0;3.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.net.Message;86.0;0.0;16.0;1.0;22.0;11.0;41.0;0.6666666666666667;0.7333333333333334;3.0;0.0;11.0;11.0;21.0;0.0;0.0;22.0;10.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.QueryProcessor;190.0;0.0;59.0;1.0;49.0;27.0;88.0;0.8928571428571429;0.9615384615384616;2.0;1.0;14.0;10.0;62.0;27.0;105.0;41.0;26.0;4.0;2.0;3.0;0.0;26.0;0.0;3.0;2.0;2.0;7.0;2.0;9.0;25.0;3.0;15.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;6.0
org.apache.cassandra.db.UnknownColumnFamilyException;8.0;0.0;4.0;3.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;13.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.service.AbstractWriteResponseHandler;36.0;3.0;18.0;1.0;6.0;1.0;3.0;0.8333333333333334;1.25;4.0;0.0;3.0;3.0;5.0;14.0;34.0;4.0;16.0;1.0;1.0;1.0;0.0;6.0;0.0;1.0;1.0;2.0;2.0;1.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
org.apache.cassandra.dht.RandomPartitioner;149.0;0.0;41.0;2.0;34.0;19.0;32.0;0.8444444444444444;0.95;5.0;3.0;9.0;9.0;50.0;2.0;49.0;34.0;28.0;2.0;6.0;2.0;0.0;11.0;0.0;2.0;4.0;2.0;0.0;2.0;5.0;0.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.commitlog.CommitLogAllocator;298.0;0.0;48.0;1.0;50.0;20.0;72.0;0.8296296296296296;0.888888888888889;9.0;1.0;15.0;10.0;60.0;0.0;0.0;41.0;23.0;1.0;2.0;2.0;0.0;7.0;0.0;2.0;2.0;2.0;1.0;2.0;2.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.statements.SelectStatement$RawStatement;222.0;0.0;49.0;3.0;43.0;71.0;2.0;0.33333333333333337;0.5;3.0;0.0;3.0;2.0;78.0;6.0;49.0;74.0;169.0;3.0;0.0;0.0;0.0;18.0;0.0;0.0;0.0;1.0;1.0;0.0;16.0;2.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.marshal.UTF8Type;168.0;0.0;22.0;2.0;13.0;8.0;15.0;0.4285714285714286;0.5;1.0;1.0;7.0;7.0;13.0;63.0;26.0;73.0;9.0;2.0;1.0;1.0;0.0;6.0;0.0;1.0;2.0;1.0;1.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cache.ConcurrentLinkedHashCacheProvider;20.0;0.0;16.0;1.0;7.0;3.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;6.0;0.0;0.0;5.0;10.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.locator.AbstractEndpointSnitch;36.0;3.0;12.0;1.0;8.0;2.0;0.0;1.0;0.0;0.0;0.0;4.0;4.0;5.0;6.0;15.0;6.0;8.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.dht.AbstractPartitioner;9.0;0.0;8.0;1.0;5.0;4.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;5.0;0.0;0.0;5.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.CFName;34.0;0.0;8.0;1.0;8.0;4.0;6.0;0.41666666666666663;0.5;2.0;0.0;6.0;6.0;4.0;26.0;6.0;10.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.utils.MerkleTree;888.0;0.0;65.0;1.0;49.0;79.0;149.0;0.876984126984127;0.9208333333333334;12.0;7.0;21.0;13.0;185.0;20.0;65.0;154.0;44.0;5.0;3.0;3.0;0.0;21.0;0.0;5.0;5.0;5.0;2.0;3.0;9.0;2.0;3.0;20.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0
org.apache.cassandra.io.sstable.Descriptor;214.0;0.0;17.0;1.0;31.0;25.0;55.0;0.9027777777777778;0.9848484848484849;18.0;17.0;12.0;10.0;50.0;100.0;35.0;40.0;31.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cli.CliClient$CfDefNamesComparator;5.0;0.0;7.0;1.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.SliceFromReadCommandSerializer;41.0;0.0;17.0;1.0;18.0;2.0;0.0;1.0;0.0;0.0;0.0;3.0;3.0;24.0;0.0;0.0;5.0;11.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.CounterColumn;327.0;0.0;62.0;2.0;83.0;61.0;128.0;0.6666666666666667;0.7;3.0;0.0;21.0;18.0;118.0;0.0;0.0;82.0;62.0;5.0;4.0;2.0;0.0;7.0;0.0;2.0;2.0;1.0;4.0;2.0;1.0;4.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0
org.apache.cassandra.net.MessagingService;747.0;0.0;117.0;1.0;135.0;69.0;1098.0;0.9606413994169096;0.9806547619047619;28.0;7.0;49.0;46.0;211.0;157.0;193.0;126.0;48.0;4.0;13.0;18.0;0.0;38.0;0.0;14.0;11.0;5.0;3.0;5.0;9.0;6.0;9.0;8.0;0.0;3.0;0.0;2.0;0.0;1.0;0.0;8.0;0.0;0.0;0.0;2.0
