Unit;ADR13;ADR14;ADR15;ADR16;Ocurrences;Class DeF
org.apache.cassandra.gms.GossipDigestSerializationHelper;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.gms.GossipDigestSerializer;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.gms.GossipDigestSynMessage;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.gms.GossipDigestSynMessageSerializer;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.gms.GossipDigestSynVerbHandler;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.gms.Gossiper;1.0;1.0;0.0;0.0;2.0;0.5
org.apache.cassandra.gms.Gossiper$GossipTask;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.gms.HeartBeatState;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.gms.HeartBeatStateSerializer;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.gms.PureRandom;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.gms.VersionGenerator;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.gms.VersionedValue;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.gms.VersionedValue$VersionedValueFactory;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.gms.VersionedValue$VersionedValueSerializer;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.hadoop.ColumnFamilyInputFormat;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.hadoop.ColumnFamilyInputFormat$SplitCallable;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.hadoop.ColumnFamilyOutputFormat;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.hadoop.ColumnFamilyOutputFormat$NullOutputCommitter;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.hadoop.ColumnFamilyRecordReader;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.hadoop.ColumnFamilyRecordReader$RowIterator;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.hadoop.ColumnFamilyRecordWriter;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.hadoop.ColumnFamilyRecordWriter$RangeClient;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.hadoop.ColumnFamilySplit;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.hadoop.ConfigHelper;1.0;0.0;0.0;0.0;1.0;0.25
org.apache.cassandra.io.SerDeUtils;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.compress.CompressedRandomAccessReader;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.compress.CompressedSequentialWriter;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.compress.CompressedSequentialWriter$CompressedFileWriterMark;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.compress.CompressionMetadata;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.compress.CompressionMetadata$Chunk;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.io.compress.CompressionMetadata$Writer;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.compress.CompressionParameters;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.io.compress.CorruptedBlockException;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.io.compress.DeflateCompressor;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.compress.ICompressor$WrappedArray;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.io.compress.SnappyCompressor;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.sstable.AbstractSSTableSimpleWriter;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.io.sstable.BloomFilterTracker;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.sstable.Component;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.sstable.IndexHelper;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.sstable.IndexHelper$IndexInfo;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.sstable.IndexSummary;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.sstable.IndexSummary$KeyPosition;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.sstable.KeyIterator;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.sstable.ReducingKeyIterator;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.sstable.SSTable;1.0;0.0;0.0;0.0;1.0;0.25
org.apache.cassandra.io.sstable.SSTableBoundedScanner;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.sstable.SSTableBoundedScanner$BoundedKeyScanningIterator;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.io.sstable.SSTableDeletingTask;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.sstable.SSTableIdentityIterator;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.io.sstable.SSTableLoader;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.sstable.SSTableLoader$Client;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.sstable.SSTableLoader$CountDownCallback;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.io.sstable.SSTableLoader$LoaderFuture;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.sstable.SSTableMetadata;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.sstable.SSTableMetadata$Collector;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.sstable.SSTableMetadata$SSTableMetadataSerializer;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.sstable.SSTableReader;1.0;1.0;1.0;0.0;3.0;0.75
org.apache.cassandra.io.sstable.SSTableReader$Operator;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.sstable.SSTableReader$Operator$Equals;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.io.sstable.SSTableReader$Operator$GreaterThan;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.io.sstable.SSTableReader$Operator$GreaterThanOrEqualTo;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.io.sstable.SSTableScanner;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.sstable.SSTableScanner$KeyScanningIterator;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.sstable.SSTableSimpleUnsortedWriter;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.sstable.SSTableSimpleWriter;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.sstable.SSTableWriter;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.io.sstable.SSTableWriter$IndexWriter;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.util.AbstractDataInput;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.io.util.BufferedSegmentedFile;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.io.util.BufferedSegmentedFile$Builder;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.io.util.ColumnIterator;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.util.ColumnSet;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.io.util.ColumnSortedMap;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.io.util.CompressedSegmentedFile;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.io.util.CompressedSegmentedFile$Builder;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.io.util.DataOutputBuffer;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.util.FastByteArrayInputStream;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.util.FastByteArrayOutputStream;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.io.util.FileUtils;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.io.util.FileUtils$FileComparator;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.io.util.MappedFileDataInput;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.io.util.MappedFileDataInput$MappedFileDataInputMark;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.io.util.MemoryInputStream;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.util.MemoryOutputStream;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.util.MmappedSegmentedFile;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.util.MmappedSegmentedFile$Builder;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.util.OutputBuffer;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.util.RandomAccessReader;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.io.util.RandomAccessReader$BufferedRandomAccessFileMark;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.io.util.SegmentedFile;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.util.SegmentedFile$Builder;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.io.util.SegmentedFile$Segment;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.io.util.SegmentedFile$SegmentIterator;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.util.SequentialWriter;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.io.util.SequentialWriter$BufferedFileWriterMark;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.locator.AbstractEndpointSnitch;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.locator.AbstractNetworkTopologySnitch;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.locator.AbstractReplicationStrategy;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.locator.AdaptiveLatencyTracker;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.locator.DynamicEndpointSnitch;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.locator.Ec2MultiRegionSnitch;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.locator.Ec2Snitch;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.locator.EndpointSnitchInfo;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.locator.LocalStrategy;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.locator.NetworkTopologyStrategy;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.locator.OldNetworkTopologyStrategy;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.locator.PropertyFileSnitch;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.locator.RackInferringSnitch;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.locator.SimpleSeedProvider;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.locator.SimpleSnitch;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.locator.SimpleStrategy;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.locator.TokenMetadata;1.0;1.0;1.0;0.0;3.0;0.75
org.apache.cassandra.net.AsyncResult;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.net.CachingMessageProducer;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.net.CallbackInfo;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.net.CompactEndpointSerializationHelper;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.net.Header;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.net.HeaderSerializer;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.net.HeaderTypes;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.net.IncomingTcpConnection;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.net.Message;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.net.MessageDeliveryTask;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.net.MessagingService;1.0;1.0;0.0;0.0;2.0;0.5
org.apache.cassandra.net.MessagingService$MSHandle;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.net.MessagingService$SocketThread;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.net.OutboundTcpConnection;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.net.OutboundTcpConnectionPool;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.net.ProtocolHeader;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.net.ResponseVerbHandler;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.net.sink.SinkManager;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.notifications.SSTableAddedNotification;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.notifications.SSTableListChangedNotification;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.scheduler.NoScheduler;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.scheduler.RoundRobinScheduler;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.scheduler.WeightedQueue;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.scheduler.WeightedQueue$Entry;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.security.SSLFactory;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.service.AbstractCassandraDaemon;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.service.AbstractCassandraDaemon$CleaningThreadPool;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.service.AbstractRowResolver;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.service.AbstractWriteResponseHandler;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.service.AntiEntropyService;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.service.AntiEntropyService$CFPair;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.service.AntiEntropyService$RepairFuture;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.service.AntiEntropyService$RepairSession;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.service.AntiEntropyService$RepairSession$Differencer;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.service.AntiEntropyService$RepairSession$RepairJob;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.service.AntiEntropyService$TreeRequest;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.service.AntiEntropyService$TreeRequestVerbHandler;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.service.AntiEntropyService$TreeResponse;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.service.AntiEntropyService$TreeResponseVerbHandler;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.service.AntiEntropyService$Validator;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.service.AsyncRepairCallback;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.service.ClientState;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.service.DatacenterReadCallback;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.service.DatacenterSyncWriteResponseHandler;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.service.DatacenterWriteResponseHandler;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.service.DigestMismatchException;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.service.EmbeddedCassandraService;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.service.GCInspector;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.service.IndexScanVerbHandler;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.service.LoadBroadcaster;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.service.MigrationManager;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.service.RangeSliceResponseResolver;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.service.RangeSliceResponseResolver$Reducer;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.service.RangeSliceResponseResolver$RowIterator;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.service.RangeSliceVerbHandler;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.service.ReadCallback;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.service.ReadCallback$AsyncRepairRunner;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.service.RepairCallback;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.service.RowDigestResolver;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.service.RowRepairResolver;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.service.SocketSessionManagementService;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.service.StorageProxy;1.0;1.0;1.0;0.0;3.0;0.75
org.apache.cassandra.service.StorageProxy$DroppableRunnable;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.service.StorageProxy$LocalReadRunnable;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.service.StorageService;1.0;1.0;0.0;0.0;2.0;0.5
org.apache.cassandra.service.TruncateResponseHandler;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.service.WriteResponseHandler;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.streaming.FileStreamTask;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.streaming.IncomingStreamReader;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.streaming.PendingFile;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.streaming.PendingFile$PendingFileSerializer;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.streaming.ReplicationFinishedVerbHandler;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.streaming.StreamHeader;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.streaming.StreamHeader$StreamHeaderSerializer;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.streaming.StreamIn;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.streaming.StreamInSession;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.streaming.StreamOut;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.streaming.StreamOutSession;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.streaming.StreamReply;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.streaming.StreamReply$FileStatusSerializer;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.streaming.StreamReplyVerbHandler;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.streaming.StreamRequestMessage;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.streaming.StreamRequestMessage$StreamRequestMessageSerializer;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.streaming.StreamRequestVerbHandler;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.streaming.StreamingRepairTask;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.streaming.StreamingRepairTask$StreamingRepairRequest;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.streaming.StreamingRepairTask$StreamingRepairResponse;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.streaming.StreamingRepairTask$StreamingRepairTaskSerializer;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.streaming.StreamingService;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.thrift.CassandraDaemon;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.thrift.CassandraDaemon$ThriftServer;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.thrift.CassandraServer;1.0;1.0;1.0;0.0;3.0;0.75
org.apache.cassandra.thrift.CustomTHsHaServer;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.thrift.CustomTHsHaServer$Invocation;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.thrift.CustomTHsHaServer$SelectorThread;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.thrift.CustomTNonBlockingServer;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.thrift.CustomTThreadPoolServer;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.thrift.CustomTThreadPoolServer$WorkerProcess;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.thrift.TBinaryProtocol;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.thrift.TBinaryProtocol$Factory;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.thrift.TCustomNonblockingServerSocket;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.thrift.TCustomServerSocket;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.thrift.ThriftValidation;1.0;1.0;1.0;0.0;3.0;0.75
org.apache.cassandra.tools.BulkLoader;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.tools.BulkLoader$ExternalClient;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.tools.BulkLoader$LoaderOptions;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.tools.BulkLoader$ProgressIndicator;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.tools.ColumnFamilyStoreMBeanIterator;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.tools.GetVersion;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.tools.NodeCmd;1.0;1.0;1.0;0.0;3.0;0.75
org.apache.cassandra.tools.NodeCmd$ToolCommandLine;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.tools.NodeCmd$ToolOptions;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.tools.NodeProbe;1.0;0.0;0.0;0.0;1.0;0.25
org.apache.cassandra.tools.SSTableExport;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.tools.SSTableImport;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.tools.SSTableImport$JsonColumn;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.tools.ThreadPoolProxyMBeanIterator;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.utils.AbstractStatsDeque;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.utils.Allocator;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.utils.BloomCalculations;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.utils.BloomCalculations$BloomSpecification;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.utils.BloomFilter;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.utils.BloomFilterSerializer;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.utils.BoundedStatsDeque;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.utils.BytesReadTracker;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.utils.CLibrary;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.utils.DefaultDouble;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.utils.DefaultInteger;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.utils.DestructivePQIterator;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.utils.EstimatedHistogram;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.utils.EstimatedHistogram$EstimatedHistogramSerializer;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.utils.ExpiringMap;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.utils.ExpiringMap$CacheableObject;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.utils.FBUtilities;1.0;1.0;1.0;0.0;3.0;0.75
org.apache.cassandra.utils.FBUtilities$WrappedCloseableIterator;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.utils.Filter;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.utils.GuidGenerator;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.utils.HeapAllocator;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.utils.IntervalTree.Interval;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.utils.IntervalTree.IntervalNode;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.utils.IntervalTree.IntervalTree;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.utils.LatencyTracker;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.utils.LegacyBloomFilter;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.utils.LegacyBloomFilterSerializer;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.utils.MergeIterator;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.utils.MergeIterator$Candidate;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.utils.MergeIterator$ManyToOne;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.utils.MergeIterator$OneToOne;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.utils.MergeIterator$TrivialOneToOne;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.utils.MerkleTree;1.0;1.0;1.0;0.0;3.0;0.75
org.apache.cassandra.utils.MerkleTree$Hashable;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.utils.MerkleTree$Hashable$HashableSerializer;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.utils.MerkleTree$Inner;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.utils.MerkleTree$Inner$InnerSerializer;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.utils.MerkleTree$Leaf;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.utils.MerkleTree$Leaf$LeafSerializer;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.utils.MerkleTree$MerkleTreeSerializer;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.utils.MerkleTree$RowHash;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.utils.MerkleTree$StopRecursion;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.utils.MerkleTree$StopRecursion$BadRange;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.utils.MerkleTree$StopRecursion$InvalidHash;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.utils.MerkleTree$StopRecursion$TooDeep;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.utils.MerkleTree$TreeRange;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.utils.MerkleTree$TreeRangeIterator;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.utils.MurmurHash;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.utils.Mx4jTool;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.utils.NodeId;1.0;0.0;1.0;0.0;2.0;0.5
