Rule Id;Violation Kind;Violating Unit;Violation Label;First Unit;Second Unit
ADR16;DRIFT;org.apache.cassandra.transport.Event$TopologyChange;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.streaming.management.SessionCompleteEventCompositeData;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.db.compaction.LeveledCompactionTask;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.cql3.UntypedResultSet;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.thrift.ThriftSessionManager;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.thrift.TServerFactory$Args;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.utils.BoundedStatsDeque;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.db.WriteResponse$WriteResponseSerializer;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.serializers.DoubleSerializer;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.streaming.messages.IncomingFileMessage;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.tools.StandaloneScrubber;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.cql.Term;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.db.columniterator.IndexedSliceReader;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.db.compaction.SSTableSplitter;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.db.SnapshotDetailsTabularData;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.db.compaction.CompactionManager$CleanupStrategy$Bounded;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.transport.Frame$Compressor;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.db.MigrationRequestVerbHandler;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.concurrent.SEPWorker;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.net.CompactEndpointSerializationHelper;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.transport.Message$Dispatcher$Flusher;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.tools.NodeTool$SetHostStat;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.db.composites.CompoundSparseCellName$WithCollection;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.cql3.statements.CreateTypeStatement;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.db.compaction.CompactionManager$CompactionExecutor;NoM > 10;none;none
