Unit;ADR13;ADR14;ADR15;ADR16;Ocurrences;Class DeF
org.apache.cassandra.db.composites.CompoundCType;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.composites.CompoundCType$CompoundCBuilder;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.composites.CompoundComposite;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.composites.CompoundDenseCellName;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.composites.CompoundDenseCellNameType;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.composites.CompoundSparseCellName;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.composites.CompoundSparseCellName$WithCollection;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.composites.CompoundSparseCellNameType;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.db.composites.CompoundSparseCellNameType$WithCollection;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.composites.SimpleCType;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.composites.SimpleCType$SimpleCBuilder;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.composites.SimpleComposite;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.composites.SimpleDenseCellName;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.composites.SimpleDenseCellNameType;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.composites.SimpleSparseCellName;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.db.composites.SimpleSparseCellNameType;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.composites.SimpleSparseInternedCellName;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.db.context.CounterContext;1.0;1.0;1.0;0.0;3.0;0.75
org.apache.cassandra.db.context.CounterContext$ContextState;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.db.context.CounterContext$LazyHolder;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.db.filter.ColumnCounter;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.filter.ColumnCounter$GroupByPrefix;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.filter.ColumnCounter$GroupByPrefixReversed;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.db.filter.ColumnSlice;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.db.filter.ColumnSlice$Serializer;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.filter.ExtendedFilter;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.db.filter.ExtendedFilter$EmptyClauseFilter;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.filter.ExtendedFilter$WithClauses;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.db.filter.IDiskAtomFilter$Serializer;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.filter.NamesQueryFilter;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.db.filter.NamesQueryFilter$ByNameColumnIterator;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.filter.NamesQueryFilter$Serializer;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.filter.QueryFilter;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.db.filter.SliceQueryFilter;1.0;1.0;1.0;0.0;3.0;0.75
org.apache.cassandra.db.filter.SliceQueryFilter$Serializer;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.filter.TombstoneOverwhelmingException;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.index.AbstractSimplePerColumnSecondaryIndex;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.db.index.PerColumnSecondaryIndex;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.index.PerRowSecondaryIndex;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.index.SecondaryIndex;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.db.index.SecondaryIndexBuilder;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.index.SecondaryIndexManager;1.0;1.0;1.0;0.0;3.0;0.75
org.apache.cassandra.db.index.SecondaryIndexManager$GCUpdater;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.index.SecondaryIndexManager$StandardUpdater;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.index.SecondaryIndexSearcher;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.index.composites.CompositesIndex;1.0;1.0;1.0;0.0;3.0;0.75
org.apache.cassandra.db.index.composites.CompositesIndex$IndexedEntry;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.index.composites.CompositesIndexIncludingCollectionKey;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.index.composites.CompositesIndexOnClusteringKey;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.index.composites.CompositesIndexOnCollectionKey;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.index.composites.CompositesIndexOnCollectionKeyAndValue;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.index.composites.CompositesIndexOnCollectionValue;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.index.composites.CompositesIndexOnPartitionKey;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.index.composites.CompositesIndexOnRegular;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.index.composites.CompositesSearcher;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.db.index.keys.KeysIndex;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.index.keys.KeysSearcher;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.db.lifecycle.Helpers;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.db.lifecycle.LifecycleTransaction;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.db.lifecycle.LifecycleTransaction$ReaderState;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.lifecycle.LifecycleTransaction$State;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.lifecycle.SSTableIntervalTree;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.lifecycle.Tracker;1.0;1.0;1.0;0.0;3.0;0.75
org.apache.cassandra.db.lifecycle.View;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.db.marshal.AbstractCompositeType;1.0;1.0;1.0;0.0;3.0;0.75
org.apache.cassandra.db.marshal.AbstractCompositeType$CompositeComponent;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.db.marshal.AsciiType;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.marshal.BooleanType;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.marshal.ByteType;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.marshal.BytesType;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.marshal.CollectionType;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.db.marshal.ColumnToCollectionType;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.db.marshal.CompositeType;1.0;1.0;1.0;0.0;3.0;0.75
org.apache.cassandra.db.marshal.CompositeType$Builder;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.db.marshal.CompositeType$StaticParsedComparator;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.marshal.CounterColumnType;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.db.marshal.DateType;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.marshal.DecimalType;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.marshal.DoubleType;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.marshal.DynamicCompositeType;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.db.marshal.DynamicCompositeType$DynamicParsedComparator;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.marshal.DynamicCompositeType$FixedValueComparator;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.marshal.EmptyType;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.marshal.FloatType;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.marshal.FrozenType;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.marshal.InetAddressType;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.marshal.Int32Type;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.marshal.IntegerType;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.marshal.LexicalUUIDType;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.marshal.ListType;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.db.marshal.LocalByPartionerType;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.marshal.LongType;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.marshal.MapType;1.0;1.0;1.0;0.0;3.0;0.75
org.apache.cassandra.db.marshal.ReversedType;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.db.marshal.SetType;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.db.marshal.ShortType;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.marshal.SimpleDateType;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.db.marshal.TimeType;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.marshal.TimeUUIDType;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.marshal.TimestampType;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.marshal.TupleType;1.0;1.0;1.0;0.0;3.0;0.75
org.apache.cassandra.db.marshal.TypeParser;1.0;1.0;1.0;0.0;3.0;0.75
org.apache.cassandra.db.marshal.UUIDType;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.db.marshal.UserType;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.dht.AbstractBounds;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.dht.AbstractBounds$AbstractBoundsSerializer;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.dht.AbstractBounds$Boundary;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.dht.BootStrapper;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.dht.BootStrapper$StringSerializer;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.dht.Bounds;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.dht.ByteOrderedPartitioner;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.dht.ByteOrderedPartitioner$BytesToken;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.dht.ComparableObjectToken;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.dht.ExcludingBounds;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.dht.IncludingExcludingBounds;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.dht.LocalPartitioner;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.dht.LocalPartitioner$LocalToken;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.dht.Murmur3Partitioner;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.dht.Murmur3Partitioner$LongToken;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.dht.OrderPreservingPartitioner;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.dht.OrderPreservingPartitioner$StringToken;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.dht.RandomPartitioner;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.dht.RandomPartitioner$BigIntegerToken;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.dht.RangeStreamer;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.dht.RangeStreamer$FailureDetectorSourceFilter;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.dht.RangeStreamer$SingleDatacenterFilter;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.dht.StreamStateStore;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.dht.Token$KeyBound;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.dht.Token$TokenSerializer;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.exceptions.AlreadyExistsException;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.exceptions.CassandraException;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.exceptions.FunctionExecutionException;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.exceptions.IsBootstrappingException;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.exceptions.OverloadedException;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.exceptions.PreparedQueryNotFoundException;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.exceptions.ReadFailureException;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.exceptions.ReadTimeoutException;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.exceptions.RepairException;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.exceptions.RequestFailureException;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.exceptions.RequestTimeoutException;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.exceptions.StartupException;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.exceptions.TruncateException;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.exceptions.UnavailableException;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.exceptions.UnrecognizedEntityException;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.exceptions.WriteFailureException;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.gms.ArrayBackedBoundedStats;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.gms.ArrivalWindow;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.gms.EchoMessage;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.gms.EchoMessage$EchoMessageSerializer;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.gms.EndpointState;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.gms.EndpointStateSerializer;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.gms.FailureDetector;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.gms.GossipDigest;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.gms.GossipDigestAck;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.gms.GossipDigestAck2;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.gms.GossipDigestAck2Serializer;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.gms.GossipDigestAck2VerbHandler;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.gms.GossipDigestAckSerializer;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.gms.GossipDigestAckVerbHandler;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.gms.GossipDigestSerializationHelper;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.gms.GossipDigestSerializer;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.gms.GossipDigestSyn;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.gms.GossipDigestSynSerializer;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.gms.GossipDigestSynVerbHandler;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.gms.GossipShutdownVerbHandler;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.gms.Gossiper;1.0;1.0;0.0;0.0;2.0;0.5
org.apache.cassandra.gms.Gossiper$GossipTask;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.gms.HeartBeatState;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.gms.HeartBeatStateSerializer;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.gms.TokenSerializer;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.gms.VersionGenerator;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.gms.VersionedValue;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.gms.VersionedValue$VersionedValueFactory;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.gms.VersionedValue$VersionedValueSerializer;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.hadoop.AbstractColumnFamilyInputFormat;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.hadoop.AbstractColumnFamilyInputFormat$SplitCallable;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.hadoop.BulkOutputFormat;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.hadoop.BulkOutputFormat$NullOutputCommitter;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.hadoop.BulkRecordWriter;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.hadoop.BulkRecordWriter$ExternalClient;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.hadoop.BulkRecordWriter$NullOutputHandler;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.hadoop.ColumnFamilyInputFormat;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.hadoop.ColumnFamilyOutputFormat;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.hadoop.ColumnFamilyOutputFormat$NullOutputCommitter;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.hadoop.ColumnFamilyRecordReader;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.hadoop.ColumnFamilyRecordReader$Column;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.hadoop.ColumnFamilyRecordReader$RowIterator;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.hadoop.ColumnFamilyRecordReader$StaticRowIterator;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.hadoop.ColumnFamilyRecordReader$WideRowIterator;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.hadoop.ColumnFamilyRecordReader$WideRowIterator$WideColumnIterator;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.hadoop.ColumnFamilyRecordWriter;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.hadoop.ColumnFamilyRecordWriter$RangeClient;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.hadoop.ColumnFamilySplit;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.hadoop.ConfigHelper;1.0;1.0;0.0;0.0;2.0;0.5
org.apache.cassandra.hadoop.HadoopCompat;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.hadoop.ReporterWrapper;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.hadoop.cql3.CqlBulkOutputFormat;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.hadoop.cql3.CqlBulkOutputFormat$NullOutputCommitter;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.hadoop.cql3.CqlBulkRecordWriter;1.0;0.0;0.0;1.0;2.0;0.5
org.apache.cassandra.hadoop.cql3.CqlBulkRecordWriter$ExternalClient;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.hadoop.cql3.CqlConfigHelper;1.0;1.0;0.0;0.0;2.0;0.5
org.apache.cassandra.hadoop.cql3.CqlInputFormat;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.hadoop.cql3.CqlOutputFormat;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.hadoop.cql3.CqlOutputFormat$NullOutputCommitter;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.hadoop.cql3.CqlRecordReader;1.0;0.0;0.0;0.0;1.0;0.25
org.apache.cassandra.hadoop.cql3.CqlRecordReader$RowIterator;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.hadoop.cql3.CqlRecordReader$WrappedRow;1.0;1.0;1.0;0.0;3.0;0.75
org.apache.cassandra.hadoop.cql3.CqlRecordWriter;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.hadoop.cql3.CqlRecordWriter$NativeRingCache;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.hadoop.cql3.CqlRecordWriter$RangeClient;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.hadoop.cql3.LimitedLocalNodeFirstLocalBalancingPolicy;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.hadoop.pig.CassandraStorage;1.0;1.0;0.0;0.0;2.0;0.5
org.apache.cassandra.hadoop.pig.ColumnInfo;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.hadoop.pig.CqlNativeStorage;1.0;1.0;0.0;0.0;2.0;0.5
org.apache.cassandra.hadoop.pig.StorageHelper;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.hadoop.pig.TableInfo;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.compress.CompressedRandomAccessReader;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.io.compress.CompressedSequentialWriter;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.compress.CompressedSequentialWriter$CompressedFileWriterMark;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.compress.CompressedSequentialWriter$TransactionalProxy;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.io.compress.CompressedThrottledReader;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.io.compress.CompressionMetadata;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.compress.CompressionMetadata$Chunk;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.compress.CompressionMetadata$ChunkSerializer;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.io.compress.CompressionMetadata$Writer;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.io.compress.CompressionParameters;1.0;1.0;1.0;0.0;3.0;0.75
org.apache.cassandra.io.compress.CompressionParameters$Serializer;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.io.compress.CorruptBlockException;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.io.compress.DeflateCompressor;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.io.compress.LZ4Compressor;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.compress.SnappyCompressor;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.sstable.AbstractSSTableSimpleWriter;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.io.sstable.BloomFilterTracker;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.sstable.CQLSSTableWriter;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.sstable.CQLSSTableWriter$BufferedWriter;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.sstable.CQLSSTableWriter$BufferedWriter$SyncException;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.io.sstable.CQLSSTableWriter$Builder;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.io.sstable.ColumnNameHelper;1.0;1.0;1.0;0.0;3.0;0.75
org.apache.cassandra.io.sstable.ColumnStats;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.sstable.ColumnStats$MaxIntTracker;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.sstable.ColumnStats$MaxLongTracker;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.sstable.ColumnStats$MinLongTracker;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.sstable.Component;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.sstable.Downsampling;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.sstable.IndexHelper;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.sstable.IndexHelper$IndexInfo;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.sstable.IndexHelper$IndexInfo$Serializer;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.sstable.IndexSummary;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.io.sstable.IndexSummary$IndexSummarySerializer;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.io.sstable.IndexSummaryBuilder;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.io.sstable.IndexSummaryBuilder$ReadableBoundary;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.sstable.IndexSummaryManager;1.0;1.0;1.0;0.0;3.0;0.75
org.apache.cassandra.io.sstable.IndexSummaryManager$ReadRateComparator;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.io.sstable.IndexSummaryManager$ResampleEntry;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.io.sstable.KeyIterator;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.sstable.ReducingKeyIterator;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.sstable.SSTable;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.io.sstable.SSTableDeletingTask;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.sstable.SSTableIdentityIterator;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.sstable.SSTableLoader;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.sstable.SSTableLoader$Client;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.sstable.SSTableRewriter;1.0;1.0;1.0;0.0;3.0;0.75
org.apache.cassandra.io.sstable.SSTableRewriter$InvalidateKeys;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.io.sstable.SSTableSimpleUnsortedWriter;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.sstable.SSTableSimpleUnsortedWriter$Buffer;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.io.sstable.SSTableSimpleUnsortedWriter$DiskWriter;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.io.sstable.SSTableSimpleWriter;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.sstable.format.SSTableReader;1.0;1.0;0.0;0.0;2.0;0.5
org.apache.cassandra.io.sstable.format.SSTableReader$AndThen;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.sstable.format.SSTableReader$DescriptorTypeTidy;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.io.sstable.format.SSTableReader$DropPageCache;1.0;0.0;1.0;1.0;3.0;0.75
