Unit;LoC;NOC;CBO;DIT;RFC;WMC;LCOM;LCOM2;LCOM3;NoA;NoPA;NoM;NoPM;NoI;Ca;Ce;CCC;LMLoC;LPL;TLoC;CLoC;FLoC;ECC;FCC;HCC;TCC;RCo;SCo;HCo;NoR;NoS;NoH;TFC;NoCA;NoCI;NoCRN;NoDR;NoEH;NoGH;NoGS;NoNPB;NoOC;NoOCA;NoSF;NoSKS
org.apache.cassandra.streaming.management.StreamSummaryCompositeData;50.0;0.0;19.0;1.0;7.0;2.0;0.0;0.625;1.25;4.0;1.0;2.0;2.0;10.0;2.0;17.0;4.0;13.0;1.0;6.0;2.0;0.0;7.0;0.0;2.0;3.0;0.0;0.0;1.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql.CreateColumnFamilyStatement;212.0;0.0;39.0;1.0;72.0;23.0;64.0;0.7333333333333334;0.7857142857142857;5.0;0.0;15.0;8.0;92.0;0.0;0.0;38.0;54.0;2.0;46.0;10.0;0.0;29.0;0.0;6.0;8.0;2.0;1.0;2.0;10.0;5.0;6.0;24.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.index.keys.KeysSearcher;153.0;0.0;51.0;2.0;53.0;33.0;1.0;0.5;1.0;1.0;0.0;2.0;1.0;79.0;0.0;0.0;35.0;136.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.statements.Selection$SelectionWithFunctions;18.0;0.0;16.0;2.0;3.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;3.0;0.0;0.0;3.0;7.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.tools.SSTableExport;452.0;0.0;70.0;1.0;91.0;41.0;116.0;0.9375;1.0;6.0;0.0;16.0;5.0;154.0;1.0;71.0;57.0;81.0;5.0;14.0;9.0;0.0;24.0;0.0;4.0;9.0;2.0;2.0;4.0;4.0;7.0;4.0;13.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.ArrayBackedSortedColumns$SlicesIterator;50.0;0.0;19.0;2.0;10.0;12.0;0.0;0.0;0.0;6.0;0.0;1.0;0.0;15.0;0.0;0.0;13.0;32.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.repair.NodePair;48.0;0.0;16.0;1.0;5.0;8.0;0.0;0.33333333333333337;0.6666666666666667;3.0;3.0;2.0;2.0;12.0;8.0;16.0;12.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.Operation$ElementDeletion;34.0;0.0;20.0;1.0;7.0;9.0;0.0;0.25;0.5;2.0;0.0;2.0;2.0;8.0;2.0;23.0;11.0;17.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;2.0;1.0;0.0;2.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.utils.MerkleTree$Inner$InnerSerializer;38.0;0.0;19.0;1.0;15.0;5.0;0.0;1.0;0.0;0.0;0.0;3.0;3.0;19.0;5.0;21.0;8.0;11.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.UserOptions;33.0;0.0;15.0;1.0;17.0;5.0;0.0;0.0;0.0;1.0;0.0;5.0;5.0;14.0;0.0;0.0;10.0;8.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.tools.RepairRunner;64.0;0.0;19.0;1.0;17.0;11.0;0.0;0.09523809523809523;0.1428571428571428;7.0;0.0;3.0;3.0;24.0;2.0;22.0;14.0;16.0;5.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.Constants$Adder;15.0;0.0;16.0;2.0;6.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;7.0;4.0;15.0;2.0;7.0;4.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.streaming.ConnectionHandler$MessageHandler;71.0;2.0;23.0;1.0;26.0;4.0;21.0;0.71875;0.8214285714285714;4.0;0.0;8.0;4.0;22.0;4.0;31.0;12.0;9.0;1.0;1.0;0.0;0.0;5.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;3.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.statements.DropIndexStatement;77.0;0.0;22.0;4.0;24.0;19.0;18.0;0.7142857142857143;0.8333333333333334;2.0;2.0;7.0;4.0;25.0;1.0;32.0;26.0;12.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;1.0;3.0;0.0;1.0;5.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
org.apache.cassandra.hadoop.ColumnFamilySplit;87.0;0.0;19.0;2.0;14.0;8.0;15.0;0.5625;0.6428571428571429;4.0;0.0;8.0;8.0;13.0;5.0;20.0;16.0;9.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.streaming.StreamManager;99.0;0.0;33.0;1.0;30.0;7.0;17.0;0.7333333333333334;0.825;5.0;1.0;9.0;9.0;29.0;6.0;37.0;16.0;12.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.utils.Interval;44.0;0.0;9.0;1.0;9.0;9.0;7.0;0.4;0.5;3.0;3.0;5.0;5.0;8.0;11.0;12.0;14.0;7.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.statements.AuthorizationStatement;32.0;3.0;17.0;2.0;12.0;7.0;0.0;1.0;0.0;0.0;0.0;6.0;6.0;8.0;4.0;20.0;13.0;4.0;2.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;1.0;3.0;0.0;1.0;5.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
org.apache.cassandra.streaming.StreamPlan;133.0;0.0;20.0;1.0;21.0;10.0;32.0;0.8055555555555556;0.90625;4.0;0.0;9.0;8.0;17.0;7.0;25.0;19.0;8.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.net.MessagingService$MSHandle;2.0;0.0;3.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;2.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.DeletionTime;90.0;0.0;21.0;1.0;13.0;22.0;1.0;0.5714285714285714;0.6666666666666666;4.0;4.0;7.0;7.0;14.0;125.0;26.0;35.0;11.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.Row$RowSerializer;23.0;0.0;21.0;1.0;14.0;3.0;0.0;1.0;0.0;0.0;0.0;4.0;4.0;11.0;0.0;0.0;7.0;3.0;3.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.repair.messages.SyncRequest$SyncRequestSerializer;34.0;0.0;25.0;1.0;17.0;5.0;0.0;1.0;0.0;0.0;0.0;3.0;3.0;21.0;2.0;27.0;8.0;10.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.auth.DataResource;214.0;0.0;18.0;1.0;30.0;52.0;58.0;0.6625;0.7066666666666667;5.0;0.0;16.0;16.0;30.0;11.0;20.0;68.0;13.0;2.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;3.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.io.sstable.SSTableWriter;438.0;0.0;83.0;2.0;109.0;28.0;82.0;0.7867647058823529;0.8359375;8.0;1.0;17.0;12.0;184.0;0.0;0.0;50.0;67.0;4.0;43.0;8.0;0.0;32.0;0.0;7.0;15.0;2.0;1.0;2.0;8.0;2.0;7.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0
org.apache.cassandra.io.util.CompressedSegmentedFile$Builder;10.0;0.0;8.0;2.0;3.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.locator.LocalStrategy;38.0;0.0;19.0;2.0;9.0;4.0;0.0;1.0;0.0;0.0;0.0;5.0;5.0;6.0;9.0;18.0;9.0;4.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.io.compress.CompressedSequentialWriter$CompressedFileWriterMark;16.0;0.0;6.0;1.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;0.0;1.0;2.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.gms.VersionedValue;216.0;0.0;35.0;1.0;4.0;3.0;2.0;0.9111111111111111;1.3666666666666667;15.0;15.0;3.0;2.0;46.0;23.0;40.0;31.0;2.0;1.0;1.0;1.0;0.0;3.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
org.apache.cassandra.streaming.ProgressInfo;81.0;0.0;15.0;1.0;11.0;15.0;0.0;0.25;0.3333333333333333;5.0;5.0;4.0;4.0;18.0;20.0;15.0;20.0;10.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.service.ReadCallback$AsyncRepairRunner;28.0;0.0;21.0;1.0;10.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;10.0;2.0;24.0;3.0;25.0;0.0;1.0;14.0;0.0;4.0;0.0;3.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.Sets$Marker;12.0;0.0;13.0;3.0;3.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;3.0;4.0;17.0;2.0;3.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.utils.vint.EncodedDataInputStream;83.0;0.0;11.0;3.0;16.0;19.0;52.0;0.7272727272727273;0.8;1.0;0.0;11.0;6.0;11.0;0.0;0.0;30.0;13.0;1.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;7.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.filter.ExtendedFilter$EmptyClauseFilter;25.0;0.0;15.0;2.0;5.0;4.0;0.0;1.0;0.0;0.0;0.0;4.0;4.0;2.0;0.0;0.0;8.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.repair.messages.RepairMessage$RepairMessageSerializer;19.0;0.0;12.0;1.0;9.0;2.0;0.0;1.0;0.0;0.0;0.0;3.0;3.0;7.0;2.0;14.0;5.0;4.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.transport.Message$Dispatcher;53.0;0.0;22.0;2.0;22.0;3.0;0.0;1.0;0.0;0.0;0.0;2.0;2.0;36.0;9.0;55.0;5.0;30.0;2.0;14.0;2.0;0.0;4.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
org.apache.cassandra.hadoop.cql3.CqlOutputFormat;20.0;0.0;16.0;3.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;2.0;2.0;1.0;2.0;29.0;4.0;2.0;4.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
org.apache.cassandra.service.StorageProxy$DroppableRunnable;28.0;1.0;14.0;1.0;8.0;2.0;1.0;0.5;1.0;2.0;0.0;2.0;1.0;8.0;3.0;12.0;4.0;15.0;0.0;1.0;1.0;0.0;4.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.SnapshotCommand;29.0;0.0;10.0;1.0;2.0;2.0;1.0;0.5;1.0;5.0;5.0;2.0;2.0;1.0;4.0;10.0;4.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.marshal.CollectionType;91.0;3.0;28.0;2.0;29.0;10.0;91.0;1.0;1.0769230769230769;1.0;1.0;14.0;11.0;20.0;52.0;37.0;24.0;9.0;3.0;1.0;1.0;0.0;5.0;0.0;1.0;2.0;2.0;0.0;1.0;2.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
org.apache.cassandra.utils.FBUtilities;618.0;0.0;122.0;1.0;134.0;86.0;805.0;0.967479674796748;0.9916666666666666;9.0;2.0;41.0;41.0;152.0;228.0;128.0;133.0;25.0;6.0;50.0;24.0;1.0;87.0;1.0;21.0;32.0;5.0;3.0;12.0;21.0;12.0;19.0;7.0;0.0;4.0;0.0;4.0;0.0;3.0;0.0;15.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.Lists$DiscarderByIndex;28.0;0.0;24.0;2.0;11.0;4.0;0.0;1.0;0.0;0.0;0.0;2.0;2.0;11.0;4.0;23.0;6.0;14.0;4.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.service.QueryState;55.0;0.0;15.0;1.0;11.0;8.0;7.0;0.6666666666666667;0.8333333333333333;3.0;0.0;5.0;5.0;7.0;54.0;18.0;13.0;11.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.Lists$Prepender;26.0;0.0;22.0;2.0;13.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;15.0;4.0;26.0;4.0;18.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.repair.RepairSession;278.0;0.0;49.0;2.0;56.0;36.0;101.0;0.84375;0.9;14.0;5.0;16.0;14.0;89.0;4.0;63.0;52.0;57.0;3.0;21.0;1.0;3.0;10.0;1.0;1.0;4.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
org.apache.cassandra.utils.WrappedRunnable;14.0;4.0;6.0;1.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;3.0;22.0;6.0;2.0;9.0;0.0;1.0;1.0;0.0;4.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.columniterator.IndexedSliceReader$SimpleBlockFetcher;60.0;0.0;16.0;2.0;2.0;8.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;10.0;0.0;0.0;18.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.compaction.CompactionIterable;56.0;0.0;27.0;3.0;5.0;2.0;1.0;0.5;1.0;1.0;0.0;2.0;2.0;16.0;0.0;0.0;7.0;2.0;0.0;4.0;0.0;5.0;4.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
org.apache.cassandra.dht.BigIntegerToken;17.0;0.0;7.0;2.0;2.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;3.0;0.0;0.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.commitlog.BatchCommitLogExecutorService$CheaterFutureTask;19.0;0.0;8.0;2.0;3.0;1.0;1.0;0.5;1.0;1.0;0.0;2.0;2.0;2.0;0.0;0.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.utils.IntervalTree$IntervalNode;125.0;0.0;25.0;1.0;5.0;20.0;0.0;0.0;0.0;7.0;0.0;1.0;0.0;55.0;3.0;18.0;31.0;45.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.io.util.DataOutputBuffer;51.0;2.0;10.0;3.0;6.0;2.0;0.0;1.0;0.0;0.0;0.0;4.0;4.0;4.0;34.0;29.0;6.0;9.0;3.0;2.0;2.0;0.0;6.0;0.0;2.0;2.0;1.0;0.0;1.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.functions.Functions;151.0;0.0;28.0;1.0;28.0;34.0;16.0;0.7142857142857143;0.8333333333333334;1.0;0.0;7.0;3.0;106.0;0.0;0.0;45.0;28.0;3.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;1.0;1.0;0.0;6.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.Column;329.0;0.0;57.0;1.0;85.0;63.0;545.0;0.8432432432432433;0.8666666666666667;5.0;2.0;37.0;35.0;96.0;0.0;0.0;100.0;25.0;5.0;3.0;2.0;0.0;8.0;0.0;2.0;2.0;2.0;1.0;1.0;2.0;2.0;2.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0
org.apache.cassandra.tools.JMXConnection;37.0;0.0;15.0;1.0;8.0;2.0;1.0;0.5714285714285714;0.8571428571428571;7.0;0.0;3.0;2.0;7.0;2.0;14.0;5.0;9.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.marshal.SetType;65.0;0.0;38.0;3.0;21.0;9.0;20.0;0.8095238095238095;0.9444444444444445;3.0;1.0;7.0;6.0;20.0;29.0;37.0;16.0;9.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;2.0;0.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
org.apache.cassandra.db.AbstractThreadUnsafeSortedColumns;43.0;0.0;8.0;2.0;11.0;1.0;0.0;0.0;0.0;1.0;0.0;6.0;5.0;8.0;0.0;0.0;7.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.utils.PureJavaCrc32;600.0;0.0;9.0;1.0;4.0;11.0;0.0;0.625;0.8333333333333334;10.0;0.0;4.0;4.0;2.0;0.0;0.0;15.0;38.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.utils.SkipNullRepresenter;12.0;0.0;8.0;2.0;2.0;4.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;5.0;9.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.streaming.StreamSummary$StreamSummarySerializer;24.0;0.0;14.0;1.0;12.0;2.0;0.0;1.0;0.0;0.0;0.0;3.0;3.0;10.0;2.0;16.0;5.0;5.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.marshal.Int32Type;55.0;0.0;16.0;2.0;12.0;12.0;6.0;0.75;1.0;1.0;1.0;4.0;4.0;13.0;20.0;25.0;16.0;17.0;2.0;1.0;1.0;0.0;4.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
org.apache.cassandra.serializers.ListSerializer;89.0;0.0;27.0;2.0;21.0;11.0;7.0;0.6;0.75;2.0;1.0;5.0;5.0;21.0;9.0;22.0;16.0;21.0;1.0;13.0;1.0;0.0;5.0;0.0;1.0;3.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.index.keys.KeysIndex;35.0;0.0;19.0;4.0;12.0;8.0;0.0;1.0;0.0;0.0;0.0;6.0;3.0;8.0;0.0;0.0;14.0;7.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.service.RowDataResolver;139.0;0.0;43.0;2.0;33.0;27.0;10.0;0.7916666666666666;0.95;4.0;1.0;6.0;5.0;47.0;0.0;0.0;33.0;43.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.streaming.StreamRequest;63.0;0.0;26.0;1.0;0.0;0.0;0.0;1.0;0.0;4.0;4.0;0.0;0.0;27.0;7.0;24.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.triggers.TriggerExecutor;106.0;0.0;36.0;1.0;33.0;24.0;7.0;0.6;0.75;4.0;1.0;5.0;3.0;41.0;4.0;45.0;29.0;30.0;2.0;13.0;1.0;1.0;12.0;1.0;1.0;5.0;2.0;2.0;1.0;2.0;3.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0
